Lkm,rolloff0,rolloff0.05,rolloff0.1,rolloff0.2,rolloff0.3,rolloff0.4,rolloff0.5
775,0.433247071887012,0.437612882534577,0.462800518181174,0.499278250621953,0.532202702080578,0.556207928184057,0.571134621424913
775.5,0.430214597477145,0.442847001487889,0.460377970983303,0.498069164912687,0.533903953040417,0.555924405625782,0.577719442788048
776,0.425431582896116,0.435742978039793,0.457795199588261,0.503648237448425,0.529760962449996,0.560554978025644,0.572036067460002
776.5,0.432585635109145,0.438963280092593,0.461269186290578,0.505421765647552,0.530482551833382,0.559929248886734,0.57226478113335
777,0.429366694265113,0.437953643044831,0.460375708441318,0.502798974410112,0.53174162094417,0.560557274482694,0.576149663427206
777.5,0.430647166916446,0.440818842571568,0.458545191391239,0.501700013435175,0.529555308937687,0.555659452091875,0.578542804148186
778,0.426107137483024,0.440352560386817,0.46102945386853,0.497696984389657,0.534730522719237,0.557396711332869,0.571925117905728
778.5,0.432353304576538,0.432937859314822,0.463271960768395,0.505074894473076,0.530523421890422,0.555441808110316,0.572505646940122
779,0.432095060073026,0.438431643266781,0.465802162396422,0.504691064872396,0.535419098290492,0.559198956944015,0.57292812534232
779.5,0.430301447101486,0.44297428026616,0.467970792372219,0.499453730663187,0.534617360346171,0.559735947558833,0.57647098794079
780,0.432324741972557,0.443230538907659,0.459829781792508,0.501744812042453,0.532926795976323,0.552996729922676,0.574479728283374
780.5,0.424684638746003,0.437831043515987,0.463797665376572,0.498958201901773,0.534205237498443,0.561920458505881,0.575821191030526
781,0.431358185141133,0.442908589206522,0.454567730602949,0.503018647947103,0.532895063782025,0.559732327982947,0.576063299155018
781.5,0.434870486211857,0.440489280798252,0.459695341256774,0.498515823366014,0.525902198641143,0.561665197867824,0.573259685459461
782,0.430096824266983,0.435348371230749,0.462418081631846,0.501016683484807,0.533578559007369,0.556518677787883,0.576033333463176
782.5,0.429702877296747,0.437235128414954,0.460504111492318,0.499456512629742,0.526433113761518,0.55689800561432,0.57432977298648
783,0.428470835303526,0.439553597119528,0.45691035568746,0.494173367190304,0.532134942426276,0.560956335395172,0.573869096015446
783.5,0.432498243763512,0.43538005692324,0.465971001963716,0.504646789282187,0.532834252089417,0.559700944326555,0.576486436991968
784,0.429840490439445,0.432676050726099,0.464924370426324,0.497196860891207,0.532855721116217,0.560068681341779,0.576785660145017
784.5,0.428655988516034,0.437898386129219,0.463493179126521,0.503798531070802,0.531143288572434,0.559585342813897,0.57581707204751
785,0.426182011238058,0.440405096571255,0.459835585809708,0.496781808415381,0.530802603736847,0.557796797273824,0.576605728644915
785.5,0.432508654436752,0.443326159126997,0.457890705887588,0.501379093787465,0.53203024187135,0.560628692818003,0.574042506434464
786,0.427467930072917,0.439446427083256,0.460074861624773,0.503061299642032,0.532733817331323,0.558989420518232,0.574924815860558
786.5,0.432528208430622,0.439420605663429,0.462372624841524,0.503847424488444,0.534703807563048,0.556589829361779,0.573042993261605
787,0.433015858187487,0.438128541071572,0.463900093343618,0.498768905361309,0.528426507484271,0.562244356584273,0.571796213016626
787.5,0.429274642640124,0.436506683296208,0.461957280043973,0.499499251927459,0.529721296131637,0.557875336600737,0.572282662923405
788,0.427854554328239,0.440524753399978,0.463237985892499,0.503064644599477,0.535772004635269,0.555911613558478,0.572669580052972
788.5,0.431645584034193,0.441480569550383,0.460615903523601,0.499313863994877,0.531121874715809,0.560497412906362,0.572310590391306
789,0.423445570189104,0.438094421879637,0.462132620301534,0.502912594870741,0.526556703971543,0.561467122260188,0.577620706612438
789.5,0.42870334983505,0.43680420970435,0.459271875849449,0.501405709552025,0.53625557171452,0.560739309437517,0.575655568298009
790,0.432246071891782,0.438656921640311,0.461419700732066,0.501715925689256,0.532925496065926,0.554927841083488,0.572159006783662
790.5,0.426357348833303,0.435327098895728,0.457593819176812,0.497672956806336,0.540915909788858,0.560411735652539,0.574919423114814
791,0.435656766614145,0.440000360998189,0.45958263838053,0.499172341606316,0.532922518183162,0.553531653284182,0.572753067901699
791.5,0.429478511201818,0.439671947501165,0.462108399120167,0.502217191991077,0.531179334252918,0.55866248723412,0.573156771409783
792,0.432648586921024,0.437055531938276,0.462386685356643,0.502774741992713,0.53715192059365,0.558341120757766,0.577936882909585
792.5,0.431723060993959,0.438352189712504,0.465165221849984,0.499316872381241,0.53465170345722,0.558877784375022,0.574546851850159
793,0.429871732167323,0.437040773698726,0.46240017255918,0.502642405261149,0.532071304015052,0.56282272749345,0.574124999968763
793.5,0.432550176884245,0.441306044491732,0.456507742228681,0.499584059557033,0.533257224345055,0.560117648696499,0.573868100248709
794,0.430637543845834,0.440051134187974,0.463433657964562,0.500730457753734,0.535667878321283,0.557153600708153,0.578096964151438
794.5,0.432879594723652,0.437012057378746,0.463932344523011,0.5008247994372,0.536465429385596,0.55986278552096,0.569968748422671
795,0.434723631100327,0.442878849169746,0.460333098598633,0.500060357339208,0.53455085948152,0.552552144574679,0.575142731222934
795.5,0.426187216255869,0.437983083648461,0.465125105038262,0.501762906541047,0.532015697194306,0.556411452855621,0.57486101437741
796,0.428185713409472,0.439611427402323,0.463571207488593,0.501162278316675,0.534748270550416,0.561899807659367,0.573693503527656
796.5,0.429004894146556,0.439601810443268,0.4605089969358,0.503406379271948,0.537584071811497,0.558241777540128,0.575827985065413
797,0.429154419729798,0.442515447170051,0.454942401317372,0.49968452257167,0.533618332589455,0.563606888886629,0.573238067612377
797.5,0.430902554225113,0.437013361556893,0.463083420135509,0.497265556737271,0.533705950520384,0.560641250561118,0.575448217080978
798,0.433822667332391,0.44404613047064,0.460629808530377,0.50033610736473,0.533834821131341,0.556493878530453,0.572192123918616
798.5,0.429876292300639,0.43815092418239,0.457011548063699,0.502414818615659,0.531221381687664,0.557403901452856,0.578339054436767
799,0.433369329998686,0.440930042883968,0.465309906602455,0.498890920972554,0.532187753692821,0.554214923679379,0.572634931500721
799.5,0.431864497947685,0.443967846401787,0.464370063897224,0.501482012394531,0.536968378219805,0.557163406593565,0.575296277023107
800,0.429403027769872,0.43918684773353,0.457023163945434,0.504067648435934,0.531963318831863,0.549462826338607,0.574335791902455
800.5,0.429643447046268,0.444511382773876,0.461583821170045,0.502095272992324,0.533360084795953,0.559126437127564,0.577395690283691
801,0.4301417578201,0.436925043008548,0.464104487126235,0.503867416532137,0.537770413526477,0.555301926529295,0.576610041869585
801.5,0.43059474320567,0.43871862255224,0.464894012332241,0.499142140430749,0.535578968054919,0.558831511153145,0.572318267584768
802,0.435790978703627,0.442082990637017,0.458910950534279,0.500457072672351,0.537304337272046,0.559883023946638,0.573815147339201
802.5,0.432393413310025,0.438998821811494,0.460749603769288,0.502316902046049,0.538247294100619,0.55570561967768,0.571643248985211
803,0.433592199041028,0.442324649430025,0.458477717617467,0.502094553433693,0.53802016681452,0.557023941267552,0.575389927022275
803.5,0.43072883614803,0.438698466495136,0.455834020983953,0.500460181355066,0.529902783269737,0.557531479106727,0.574302047417461
804,0.431085792951528,0.44258263216853,0.46057145103979,0.501339268219532,0.535796335538964,0.558410354217287,0.57765237691671
804.5,0.431489285935062,0.444059968293902,0.463167352155207,0.497389202368518,0.53712536855361,0.55303258465208,0.577693458182104
805,0.427901494049297,0.438595760470407,0.464223775061344,0.501162214653315,0.538070350376508,0.561137695011701,0.572785112962045
805.5,0.42623863342439,0.440532519014979,0.459991624665265,0.501589890143391,0.53300304890453,0.557582411831711,0.57834358334464
806,0.429699790433809,0.438202493610965,0.463732786687636,0.499414862146184,0.530767683396365,0.559504718188845,0.573440629490847
806.5,0.429455009357326,0.437819277483008,0.464857361980408,0.503835887947858,0.531824232905873,0.558329472705564,0.577091916669649
807,0.42902644628848,0.44020633705138,0.459611337607499,0.499802387711273,0.527034433097818,0.557973769425455,0.571922211969801
807.5,0.43104186501113,0.443082668915533,0.462219918366874,0.502862215008189,0.531051655215597,0.556805125278438,0.580640128222975
808,0.433828230729192,0.44067463133237,0.459028830453248,0.501446519973737,0.534585821962498,0.561612061785407,0.572241011627281
808.5,0.428519572978367,0.44081597475507,0.467326161054899,0.504407169825314,0.536971841788053,0.561446788537445,0.577067805350374
809,0.431488776468145,0.437632698295553,0.463611691989434,0.503705501849676,0.535595794895397,0.558606407880742,0.573296199533068
809.5,0.433205215699665,0.439799651927789,0.458665045202882,0.500844274482785,0.529708178488299,0.558958602921788,0.574337481186861
810,0.430801732057873,0.435966720466712,0.458036489830787,0.499962145044283,0.533797550290216,0.559463824687422,0.575602852629293
810.5,0.432906339633438,0.436616880185057,0.46130881750792,0.502101976672069,0.536880448893952,0.557502068793741,0.578528587576493
811,0.42628949871945,0.440445965537895,0.4609555977776,0.502022714639578,0.533506894734006,0.557491123256206,0.569607998038319
811.5,0.429936891459832,0.440822126381015,0.463319412124856,0.49693867285522,0.532191807396127,0.560595331087074,0.579041715149469
812,0.433623713848402,0.440452089668995,0.463451492102486,0.502924898906827,0.53247173477962,0.55793163616595,0.580202885919153
812.5,0.426192617107083,0.439918996177348,0.46205970781805,0.497810992489948,0.530253731132882,0.557829908946739,0.574280332610225
813,0.431822160298934,0.44271562772176,0.458410597087458,0.502145833281969,0.527917152838789,0.557312081672378,0.576251506801304
813.5,0.433034663161135,0.442908278829556,0.460478498692917,0.497834457449343,0.532686401858343,0.558371314767857,0.574288631757633
814,0.435750449403782,0.437899097268076,0.459268882912227,0.502129499351525,0.530490226187644,0.560604932020047,0.578490909125958
814.5,0.434483057890416,0.439823580511427,0.457290692578399,0.496296325618395,0.530427730048325,0.562966981345596,0.570925604791685
815,0.427757026350545,0.444492805970437,0.458544681965203,0.49860746743092,0.534382426891551,0.560007792777983,0.573302545180614
815.5,0.430077825916737,0.435515159181444,0.464949403725717,0.503661160690063,0.532252377789366,0.553273777159028,0.572706113780877
816,0.429840143499592,0.43876996601841,0.462590268663425,0.497974423614185,0.531733165591172,0.559113431671152,0.575568203760351
816.5,0.430456164312535,0.435721974364639,0.460635319465431,0.497353750464533,0.533011243548328,0.559742963687892,0.570446247802775
817,0.430876578800513,0.436743537831789,0.463806685372312,0.500890601859732,0.529294115066753,0.556483520186315,0.577042011497448
817.5,0.4293279167483,0.439139586950299,0.459095561147908,0.502532534709165,0.53011198498426,0.5597641003929,0.573332885919287
818,0.430650933703631,0.439781553267131,0.462099657068257,0.500709688429655,0.533452063624649,0.558253512344458,0.572378621931295
818.5,0.432493301445607,0.443080324699208,0.460016452007616,0.503087746468965,0.535816861119703,0.555258964541471,0.575871355164283
819,0.429565293663829,0.443926557873379,0.460612695967269,0.500753185937526,0.539104872923665,0.55656711560737,0.574815956637143
819.5,0.429231940163053,0.438704811125805,0.463059318004146,0.501141597516926,0.529396290334715,0.559670861784355,0.577617463386236
820,0.435860501700749,0.440052815130379,0.461132919729868,0.498785851899658,0.531286303137681,0.561048019857636,0.573400676041047
820.5,0.43147848993425,0.442265234260701,0.459664527598991,0.500861976384829,0.537076812159986,0.558899910360842,0.576883451750757
821,0.429991729738382,0.438713996271534,0.458490068560126,0.496431422735033,0.534300757833321,0.559289416759349,0.572458913345998
821.5,0.433234129356196,0.443366765238131,0.459381224786115,0.505812117029144,0.531714351611995,0.55649898294295,0.575233879637806
822,0.428437555949728,0.444457333166277,0.458745622479108,0.497220126711027,0.534662026346715,0.560296907415773,0.571897514349758
822.5,0.433791518321307,0.439597024163756,0.458254346311136,0.501076657328807,0.532459644961819,0.559491864526923,0.575198715819324
823,0.434832507691279,0.441093721048812,0.460296263471534,0.506642513751552,0.534633195398828,0.557751729916056,0.576814788679031
823.5,0.430597397546639,0.433504519857825,0.460487934260724,0.502950703049451,0.531748090883495,0.556002136313811,0.576311198217333
824,0.43058066922884,0.43944900281917,0.464754604191273,0.503546462482142,0.531901867409765,0.559056858231559,0.571978996783253
824.5,0.431093533757713,0.437947835626683,0.460692847365823,0.500785758007926,0.533931446660324,0.558481727294918,0.577370231140363
825,0.431530647542578,0.435148392321177,0.465420663301369,0.49958214846443,0.534996948522779,0.562536487882021,0.567916383173041
825.5,0.436077275643307,0.441777059485489,0.458620749898969,0.495508363144663,0.538483292151909,0.561432875598947,0.567593676955624
826,0.428535088595066,0.446127524474455,0.461482652591875,0.501818585273032,0.531356310089762,0.557571518556837,0.576287193341097
826.5,0.428014129436911,0.436945654116171,0.467033806350632,0.497450365784823,0.535519478670262,0.558428604975019,0.571187796883685
827,0.430708611815224,0.437797167297349,0.464785638601392,0.499268541448246,0.530896014979695,0.560485754546005,0.5777731184058
827.5,0.433066703300285,0.430445342146242,0.462155513219034,0.503334509349571,0.533658589691661,0.559028590075598,0.572044186824565
828,0.433706373322801,0.438792130514454,0.459189935204229,0.502175393090654,0.524961457780014,0.559136576050503,0.573718293221056
828.5,0.431640537615215,0.434335074962615,0.462710517117082,0.501326515966855,0.534489889518786,0.562287614973811,0.570409708125698
829,0.431177260249009,0.442246816489815,0.457893293290999,0.502310575916204,0.529832781261233,0.561005230424007,0.568333380805991
829.5,0.431832972332,0.442352730513551,0.46228888067585,0.500296844159714,0.535561120166622,0.560692071678286,0.577298877762434
830,0.433088261275049,0.441684473912979,0.465861509559702,0.498722511687682,0.533732336611653,0.567383823255778,0.570452211773169
830.5,0.427779307585723,0.441311669659702,0.462875733315338,0.497134334155193,0.536814733642457,0.559698867370788,0.573063435588657
831,0.432035586129126,0.439149680151577,0.465802649230364,0.502518263706405,0.535339769802509,0.558155896546816,0.574893408439822
831.5,0.428069689566825,0.439646054582417,0.464187679039768,0.499884673721436,0.534293244905495,0.556666497180937,0.577381271917848
832,0.427354655221215,0.434748974651088,0.46076047328438,0.500101269306283,0.532483686502832,0.555095941741747,0.576105006679718
832.5,0.429160244961596,0.439132334158314,0.457425950489713,0.500824220202818,0.52871700012725,0.558298516517755,0.577265688600527
833,0.433826401426124,0.443562077210606,0.460654497927344,0.50260809570172,0.533148722458266,0.561592403175616,0.575182396376419
833.5,0.431396823436694,0.439846020847304,0.464227280080036,0.498485008280874,0.539831909305997,0.557067798223702,0.574380459945358
834,0.4328548957446,0.438814208259529,0.463923629151435,0.503599827302483,0.533726401147961,0.553117508190347,0.577130619041941
834.5,0.426649675071322,0.439059804233071,0.462906754461236,0.500677297567755,0.536145624984113,0.560575236344428,0.581097034516718
835,0.43271979781615,0.441258075104722,0.462659007699251,0.499293813449732,0.533378261865803,0.552958282907265,0.570560513738355
835.5,0.433964252720837,0.434984910826825,0.463951727251215,0.503498008731095,0.535326028299899,0.556088964452321,0.573611320417568
836,0.427867339225979,0.438677322521746,0.464283328597498,0.49815668840079,0.538299903596363,0.562507282388285,0.574232966868851
836.5,0.433751103362924,0.437238089652517,0.458384106674378,0.499264290583692,0.533120962345242,0.557593521361302,0.574567266264652
837,0.432212499309651,0.444826752032533,0.461300157041569,0.506929210681737,0.537306197305879,0.559590594406429,0.571215054005786
837.5,0.429780413943425,0.43891664429737,0.466127005908667,0.506495832445559,0.531975233816902,0.555869793089377,0.577017264947972
838,0.429554800561123,0.440516915464607,0.458149269672011,0.502514920423351,0.533414004009947,0.558169468201589,0.571468392386458
838.5,0.433075692257985,0.442410330855878,0.461348759205073,0.504841216279971,0.530996658937336,0.554653242723272,0.574411924929335
839,0.431409625944315,0.437153259259946,0.462565385769193,0.499913987016333,0.534156440845386,0.559311693395504,0.576474982931817
839.5,0.426489021832948,0.443063484072973,0.463195791883984,0.504052680613869,0.538112496462514,0.556153033940442,0.574923378959925
840,0.427046320348264,0.439100426134707,0.459421135434954,0.499578586180211,0.5331213329574,0.559206856076117,0.575692502216985
840.5,0.432692264593494,0.439491494662686,0.457761453654432,0.505288713671299,0.530903138245625,0.55704535020063,0.577394858880224
841,0.433220196943589,0.440354637647021,0.458722502523118,0.500640284117342,0.537788388859094,0.557036284553993,0.576522471881001
841.5,0.430206844399129,0.437491286258916,0.460325145799771,0.500927592272962,0.536761676863767,0.5590367285576,0.574196103016415
842,0.426815530915657,0.442893528863994,0.461898704506461,0.503732270030793,0.533858858760734,0.555794740316502,0.57361771853121
842.5,0.428496448234769,0.432754987866492,0.462406949268185,0.500302906456566,0.533064203445496,0.556437962586649,0.57483142854657
843,0.429496836502562,0.43828573999379,0.462194423571093,0.50423319986206,0.535574993030274,0.558415029857682,0.579655195563932
843.5,0.434935600952713,0.444260024609674,0.461048399807549,0.503827433834629,0.532150956797609,0.559435766561557,0.569174555841269
844,0.433390576282812,0.440608601111061,0.464375990346516,0.502211228373463,0.53365651712576,0.557403344952396,0.573063898188109
844.5,0.429521268634102,0.438329564990253,0.45794197002182,0.498982777450725,0.535347319316831,0.560621580224352,0.577933695648947
845,0.428077999831165,0.438210046633499,0.461324317308742,0.500573786282552,0.533598095322888,0.556513976378868,0.577091596020992
845.5,0.430291751762145,0.441895499037033,0.463021832342758,0.501713900978101,0.529147475658667,0.55939802152305,0.571600221112207
846,0.429216221437379,0.445679198162465,0.460103106227549,0.501527348467301,0.529645112859291,0.559818034410074,0.575383709152787
846.5,0.432818612209974,0.442138161258507,0.464902985086252,0.50098235363094,0.537195176933516,0.561497603134993,0.575825446987398
847,0.431600575056933,0.440885196467431,0.460182632019745,0.504969357386964,0.534506408450118,0.561048290958522,0.575365828830325
847.5,0.431419494781212,0.439356490978596,0.45983059546164,0.500900607559859,0.536654384191132,0.557636095653504,0.578140167377191
848,0.432095761728199,0.439159226097958,0.461287598991677,0.502256006158396,0.532029062079278,0.556831681806733,0.577179777899779
848.5,0.430074926670433,0.443618610023435,0.456689003300711,0.502971666031459,0.531545894910065,0.556959962868501,0.574559905570298
849,0.428718598754624,0.442419989638874,0.460085237833601,0.499342625832443,0.533346339236962,0.556751266639616,0.572968803692441
849.5,0.432795792734452,0.435118505723019,0.46391332245524,0.504445557762097,0.534968141225822,0.557860721352678,0.574188948586307
850,0.428530075459472,0.442301092512256,0.45879931602655,0.500736293443952,0.532345729524501,0.559706113423011,0.573330720090899
850.5,0.431835992337343,0.441286839920543,0.463373759114467,0.500979722170489,0.541208618141498,0.556741665151785,0.57635849718555
851,0.431561099772233,0.444280731272619,0.459522590448895,0.502678520537742,0.537415574235965,0.557073936646015,0.577169212142982
851.5,0.430367671615026,0.43983378892885,0.457475205087018,0.503027901366553,0.530782325873116,0.555182119512487,0.571464758087124
852,0.427643771390802,0.438360218056818,0.460737734386271,0.502382302328645,0.530554413598255,0.560286530839236,0.575622010000198
852.5,0.429949830494711,0.439510063958498,0.464465660338652,0.50084996937683,0.532979048287899,0.558362046914624,0.574522218099766
853,0.43154076733466,0.43817822556726,0.459605607777608,0.50492270623273,0.537452676085788,0.554969528622147,0.580926522730144
853.5,0.431721649179037,0.444235120815146,0.458279593753726,0.504716064441101,0.535524840455565,0.559556758180756,0.57831501429797
854,0.433621534905719,0.442495036461597,0.466660483474146,0.503040333198148,0.534256573899727,0.561452513540451,0.571794769928028
854.5,0.427836869992161,0.440991511248294,0.458952689599865,0.500518962860632,0.532982357958282,0.552961269801692,0.576956078904359
855,0.4332408052862,0.435474956831429,0.463724760497815,0.50394211641106,0.534138002855423,0.562718407846867,0.574453843565134
855.5,0.431929758457574,0.442013450448059,0.463496740893274,0.500401417792072,0.538385604285793,0.562827566777874,0.5756262116571
856,0.430289585268573,0.442174694640522,0.45779270223012,0.502756251043995,0.535459686354373,0.55957885771983,0.571124116203466
856.5,0.428359635273254,0.435215153571254,0.465016085883782,0.502704303270615,0.535789607996554,0.560945807400704,0.569461935248474
857,0.427107547255344,0.439692598064357,0.464011916417093,0.504085871677237,0.529492537070828,0.558496358477929,0.574616628258936
857.5,0.433919425739359,0.440646845500764,0.459211716364114,0.500518383455559,0.533655474232843,0.558276061757764,0.575431188629182
858,0.434557913587452,0.43846352250621,0.461213417208896,0.498729602640751,0.529229024021276,0.560265542826793,0.576746876702268
858.5,0.430535417168351,0.442031077863558,0.459870238909905,0.501273421095792,0.53140226639451,0.562902093846436,0.574867718963697
859,0.437427013747331,0.445939963787347,0.464659011001618,0.501615179366695,0.532684976643753,0.557660882862837,0.574534576948267
859.5,0.429040177332814,0.439088855178389,0.459254166528199,0.501210397883191,0.532544340210493,0.558381590723628,0.573337890857694
860,0.434744620981637,0.43403235141573,0.459663569873171,0.500035216786165,0.534210214043658,0.55424071119672,0.573004171565126
860.5,0.424990131396535,0.438969041475149,0.467177047019352,0.496831607926598,0.532999757256029,0.560975453925777,0.575397318836901
861,0.433025425140254,0.437109245223289,0.458682400689958,0.500242578678248,0.52951528881902,0.557112868153999,0.571550863696941
861.5,0.432867965396398,0.434265189979036,0.458251748314307,0.497513953307831,0.536167244709819,0.558351254727565,0.575087847929104
862,0.432477685546309,0.440618676925252,0.459899928463068,0.504789427322281,0.531523505239099,0.559539360716535,0.573711027751663
862.5,0.430369029313216,0.440165251444971,0.469717136676965,0.504618207853764,0.534451575186931,0.558497887253704,0.57821565046218
863,0.431860415815324,0.44150381439839,0.460723928041585,0.503372754349331,0.535604059577784,0.557545678972253,0.575155416854834
863.5,0.430287358681801,0.440843875023327,0.462733319849007,0.50295402451573,0.535376358456069,0.55793238844818,0.573343997926094
864,0.433747306034042,0.438317198005928,0.464123806751599,0.503065835453207,0.531678625981145,0.561096659603311,0.571565821819478
864.5,0.430656935284952,0.436153467891213,0.465834293320579,0.499835554406728,0.533493902596568,0.55812192591224,0.574215669350797
865,0.431302376462234,0.439147075700947,0.460725900391932,0.502789868386194,0.531842129814596,0.554808215377489,0.57803771895048
865.5,0.437553443429328,0.440596516175966,0.46065803734489,0.501887582376393,0.534290745238486,0.561756157011714,0.57324684545656
866,0.432938249587309,0.439210911667374,0.458444481350289,0.507043131153485,0.534860641855891,0.558322164842599,0.576793456265334
866.5,0.432384152058195,0.440984572636421,0.464206012051115,0.499125188069868,0.538343193935424,0.560237438464352,0.576745216762026
867,0.428122912174208,0.439032403993618,0.461353342115017,0.501384430178705,0.532935453539582,0.559440312892973,0.571984220444889
867.5,0.432972772113915,0.443308342046585,0.460993705987041,0.500893004793022,0.536321238595896,0.560645013508814,0.578177927508175
868,0.42728085623631,0.441595610328036,0.462747552065737,0.499884466096316,0.537209266673558,0.557988855907363,0.572058508784446
868.5,0.431564243474836,0.442258439345953,0.458480138036257,0.504028557327943,0.533962113324064,0.557605424117786,0.576736835809132
869,0.424972085505037,0.438963737915953,0.460014647632946,0.500161740887266,0.536817015114245,0.557795736440058,0.574309560326895
869.5,0.43472051341933,0.438347502660061,0.46425255864831,0.506860626558906,0.535787375860029,0.560693060160002,0.574486221905315
870,0.434873190919808,0.440121788117867,0.464786592022555,0.496639742611928,0.52969729955556,0.562357990045674,0.574944768778353
870.5,0.423752451895594,0.441529122165344,0.458374806854153,0.498510288361129,0.533919503499262,0.557109272879681,0.570716506240011
871,0.432948173115106,0.44192634727943,0.460484404428817,0.502806358431356,0.53346182662156,0.554353644148888,0.573183605138901
871.5,0.436998502216324,0.439878674701967,0.463795192718123,0.49875222967955,0.539098530368609,0.559389108460143,0.577743897970124
872,0.429442127626911,0.442128776121255,0.463575575588232,0.50483709949974,0.530340534087006,0.556236161247804,0.573776505182278
872.5,0.433511295744112,0.440934056023346,0.461108045097562,0.50191561517355,0.531049566597257,0.557940863342253,0.578446725716174
873,0.434216939731743,0.444240985640245,0.459722257131194,0.501637668366393,0.529729676035326,0.559192072313461,0.579111135468466
873.5,0.429940685518759,0.444987599282474,0.465014804393136,0.496696833072477,0.534113449586049,0.559043430671996,0.581922866671929
874,0.4290085859267,0.433949871090217,0.459157861661414,0.501651807547028,0.538186312396775,0.558151279835757,0.574765989227486
874.5,0.429935763333589,0.43995614711954,0.463724446644681,0.497657028838969,0.53721566788504,0.56221466253649,0.574254644184107
875,0.433074787755962,0.43603726582136,0.461476908749129,0.503743087821875,0.533138139028446,0.557114833077538,0.570080023495044
875.5,0.432261594375747,0.442077905161298,0.467920723871301,0.502065100006061,0.535491566385689,0.561564054496625,0.575839078721061
876,0.43254525676765,0.439978224185895,0.459883993610948,0.503479060282779,0.538349474544809,0.558367161580263,0.577186778070644
876.5,0.43717729182681,0.438810937602922,0.465435310119023,0.502468344381712,0.536118595807167,0.557815555816705,0.576957003552801
877,0.434371841337285,0.439895556024423,0.462116259315842,0.501384672265017,0.540347247438762,0.557918221465888,0.57725443057566
877.5,0.429746501544751,0.439950601174102,0.458479123821258,0.505320746792914,0.534959425355749,0.559038357218118,0.576140231561991
878,0.428153891732708,0.441285385475939,0.460956916256915,0.49809462900904,0.539432172090153,0.559470658453852,0.575079706457169
878.5,0.43065816312469,0.439301636889054,0.461965376802655,0.504247198036627,0.535479822836546,0.561956608060479,0.577162120546205
879,0.432844891611928,0.441604687230661,0.461970232100683,0.498035673518129,0.537943940113353,0.555676773530911,0.577896864541311
879.5,0.431358821732191,0.439840216968181,0.464422755866087,0.500294523811042,0.530023721243992,0.555371049266308,0.574027298826218
880,0.430311008141058,0.437160726148625,0.458940822519137,0.501621534873974,0.535683975655776,0.560805941780816,0.570828426629343
880.5,0.428408702011494,0.437593034327372,0.458928513712458,0.500248692420515,0.531124578603754,0.552953607701266,0.574279987184868
881,0.429602263136705,0.437978685251446,0.461890041234241,0.498113236076729,0.536241164733833,0.561850174266323,0.579693318073245
881.5,0.430881429669352,0.436920367051006,0.464855802241348,0.501532172228493,0.535398496927323,0.557471404401583,0.570214701447981
882,0.430940394709661,0.446157539607608,0.462797709513199,0.500259178293357,0.533343016770515,0.56186825557918,0.575739007661116
882.5,0.431386518565226,0.43672289558753,0.464720310817637,0.498451687657081,0.535819772497152,0.556844864759056,0.578130719553109
883,0.435212438593622,0.442200998731601,0.46139549661465,0.5061095082548,0.535210025534166,0.553303104707412,0.571734164654102
883.5,0.426553397995452,0.439110846498874,0.461628066686675,0.500001538667556,0.536319131938452,0.558137798957226,0.576426835769811
884,0.43417492965058,0.440956591781005,0.459767028340635,0.497325222348546,0.534106378205443,0.558261324278613,0.576138394091284
884.5,0.426443553285031,0.442697813218779,0.456294910876351,0.496980609758409,0.533253185772802,0.564295362227515,0.57691688044636
885,0.432764113688897,0.436675321262969,0.459074402682911,0.501622007481067,0.53579058269221,0.557741204388093,0.575514303261637
885.5,0.435947225612388,0.442461896465647,0.461797083174973,0.502545252215394,0.530186121546163,0.558187569729176,0.577670957321053
886,0.434378151261206,0.442165323785296,0.461585849170791,0.506718980302827,0.531206518545147,0.561254938308327,0.572136958273829
886.5,0.427846085203338,0.445876168339635,0.461355432708399,0.500254882083968,0.537052215043504,0.559946803766137,0.576281772554484
887,0.428395952258338,0.438822136581969,0.458957737705856,0.499747218566522,0.535703415670667,0.561342598479504,0.577950302715568
887.5,0.429239195089486,0.438336060456223,0.461112495287267,0.503971698674744,0.53102738593022,0.562209105294429,0.574236828380175
888,0.432303794442065,0.438197545930343,0.457874419667217,0.501386083633029,0.533264196542795,0.555664763639827,0.573544707992936
888.5,0.431399882275415,0.446007922883355,0.466733787994336,0.50041310788556,0.533504633126026,0.560817601406238,0.573411460788317
889,0.431567406663926,0.443784015742601,0.467465170964641,0.503144922128316,0.532653000260704,0.557732480910455,0.576613236585972
889.5,0.431874751374512,0.439095747462081,0.46266235323893,0.502223431799449,0.535437337022418,0.564682251788909,0.578633376999608
890,0.431101147104124,0.441536851113272,0.461999175195266,0.502003040421894,0.536470337139691,0.556888190335787,0.573736828457939
890.5,0.430485226205634,0.43796257491206,0.46783843821995,0.501040995009448,0.534079226653037,0.560610538113366,0.574872017070748
891,0.432212450644971,0.436988788095743,0.463476853273248,0.501852810412685,0.538003708184566,0.553513912071227,0.57432926515799
891.5,0.429045815595362,0.440249334761934,0.459095973600969,0.50088342941081,0.533064719166203,0.559927467203982,0.57417906150823
892,0.429976722432601,0.438091579705981,0.461690419404739,0.498607561559373,0.535595926616731,0.557796624447978,0.576981584382072
892.5,0.426758421798284,0.438580029310356,0.464543892267562,0.499653971326356,0.530937452420705,0.559370649097019,0.577390475537264
